zpid,city,streetAddress,zipcode,description,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29366912,austin,14423 Ridgetop Ter,78732,"~2.4 acres, ~240' Lake Travis waterfront, this waterfront beauty (deep side) is an exception to the rule. Huge level lot, expansive lake views, designed to the nines with a very functional floor plan. Balsatina counters, steel and antique wood accents, Wolfe range, Subzero refrigerator. Over 4000 sf of covered outdoor entertaining including negative edge pool, over the top summer kitchen, fire pit. Separate guest house. Located at Windy Point, close to shopping and commute to downtown.",30.41598701,-97.90055847,1.98,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,7,2005,4250000,7,8/15/2018,8,2018,Broker Provided,40,0,7,2,0,0,0,0,0,106286.4,7284,1,0,1,1,4.1,7,1277,16,7,7,2,29366912_2fa103c62c3954827b01dfd5c0fc162a-p_f.jpg
241932964,austin,5524 Loma Alta Dr,78744," 	This stunning home shows like a model! Features include ceramic (wood look) tile flooring and cathedral ceilings. Gourmet kitchen with Silestone counters, upgraded cityscape cabinets w/crown molding, SS appliances, reverse osmosis system, convection oven and glass tile backsplash. All bedrooms have walk in closets. Master en-suite w/private sitting area, large walk-in shower and double vanity. Corner lot w/covered back patio overlooking the large back yard. Solar panels on the home keep electricity low!",30.17544556,-97.69815826,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2016,309999,1,3/26/2018,3,2018,Broker Provided,31,0,7,2,0,0,0,0,0,7100,1907,1,0,1,1,2.9,3.666666667,1532,12,3,3,2,241932964_09dbc9cc200c38b90ad407437650e0ef-p_f.jpg
29376494,austin,10707 Beckwood Dr,78726,"Appealing 2 story home sitting on a quiet interior tree-lined street. This is a 4 bedroom 2.5 bath with large upstairs loft. There is a 2 car detached garage with attic and covered walkway to garage entry. There is also a walk-in attic in the house. Master on 1st floor. Great mature trees & big yard for kids to play. RISD Schools with top rated Westwood High. Walking distance to Canyon Creek pool & Amenity Center. Quiet neighborhood with quick access to Hwy 620, 45 Toll, & Hwy 130.",30.4428997,-97.824646,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1988,427000,5,3/4/2020,3,2020,Broker Provided,8,0,2,2,2,2,0,1,0,10890,2484,1,0,1,1,1.233333333,8,1275,15,3,4,2,29376494_d9dabbf0b67c2925b0e601b5527c0e28-p_f.jpg
69808963,austin,2703 Crownover St,78725,"2703 Crownover St, Austin, TX 78725 is a single family home that contains 2,088 sq ft and was built in 2006. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $259,583. The Rent Zestimate for this home is $1,800/mo. ",30.22610283,-97.59052277,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,205000,2,1/25/2018,1,2018,Agent Provided,24,0,6,1,0,0,0,0,0,4399,2088,1,0,1,1,1.9,3,1457,13,3,4,1,69808963_db27c0b5ccf2da4dee52c45796a1aa73-p_f.jpg
121656950,austin,9704 Rodriguez Rd,78747,"Come check out this beautiful 2 story home in Southeast Austin! Sitting on 1 acre with NO RESTRICTIONS, you get the country feel with only a 20 minute drive to downtown and less than 10 minutes to circuit of americas. This house boasts an open layout, master on the main floor, big front porch, and tons of natural light. Homes like this rarely come on the market in this area, so come see it while it's still available!",30.11837578,-97.70490265,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,300000,4,11/30/2018,11,2018,Agent Provided,31,0,2,0,0,0,0,0,0,43560,2100,1,0,1,1,4.9,3.666666667,1532,12,3,4,1,121656950_01599f7b866d95d24ec6f517e434deeb-p_f.jpg
185217474,austin,11429 Running Brush Ln,78717,Amazing 2 story in highly coveted Avery Ranch Far West!   This home is perfect for anyone wanting to live North Austin and get the amazing Leander ISD school district not to mention just minutes to all major roads and tolls.   Perfect space for entertaining with open concept that flows to the family living.  Extra bonus room up with a ton of lighting throughout.  Donâ€™t forget to have your Texas BBQâ€™s in your backyard!   Canâ€™t wait to see you on the 10th! ,30.49414444,-97.79753113,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2008,344600,3,9/5/2019,9,2019,Agent Provided,41,0,5,2,2,0,0,2,0,6786,2134,1,0,1,1,2,8.333333333,1481,16,3,3,2,185217474_73833b9f2238b43e13f8bea4d94f1b0e-p_f.jpg
29366911,austin,14503 Ridgetop Ter,78732,Spectacular Waterfront Home on Lake Travis with Pool and Boat House. Closest private Lake Travis home to downtown.  Flat 2 acre yard with deep water.  One of a few acreage properties with deep water that is flat on Lake Travis.  Multiple Decks with amazing views. No other property in Austin like it.,30.41670609,-97.90070343,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,1992,3395000,9,7/10/2020,7,2020,Agent Provided,56,0,4,3,3,0,2,0,0,86684.4,4747,1,0,1,1,4.166666667,7,1277,16,5,5,1,29366911_27203f417a9aeda9e64c5540f2e3123a-p_f.jpg
145657963,austin,7212 Garnet Mill Ln,78744,"Lovely cul-de-sac home with features tons of upgrades Kitchen has huge island with pendant lighting, granite counters, SS appliances & breakfast area. Master offers a sitting alcove, perfect for workout space or nursery. His and hers vanities, soaking tub, walking shower & spacious walk-in closet complete the master. French doors lead to a private home office.  Screened patio overlooks the large back yard! Bryant Park is close by and include a pavilion, park, walking trails with hammocks along the way!",30.16147995,-97.72125244,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,399900,1,6/26/2020,6,2020,Broker Provided,40,0,4,2,1,4,0,0,0,8537,2629,1,0,1,1,3.133333333,3.666666667,1532,12,3,3,1,145657963_002ab55328769f202926f80ba7905f5f-p_f.jpg
29370494,austin,10700 Mcfarlie Cv,78750,"Spacious home on oversized cul-de-sac street.  Xeriscape terraced back yard w/multi-level decks.  Large kitchen with stainless steel appliances, granite and white cabinets.    New -laminate wood floors, carpet and fresh paint.   Sit outside on the upper balcony from the master bedroom and enjoy reading a book.  All bedrooms are up which make it nice for family.  Large living room and dining room with lots of light.  Desirable neighborhood and wonderful schools.  A MUST SEE!",30.42639351,-97.79273224,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,2,1991,648000,6,11/30/2020,11,2020,Austin City Realty Sales,50,0,6,2,2,2,0,0,0,11325.6,2567,1,0,1,1,1.166666667,9,1616,16,3,4,2,29370494_e0dd4cf4ce44a966f105f7c4f53bed6a-p_f.jpg
89548844,austin,2521 Elara Dr,78725,"Get away from the center of town and enjoy the lifestyle this home has to offer.  12 fruit bearing trees and an established vegetable garden ready for Spring planting, you can enjoy fresh fruits and vegetables all year long! 1 story, 1420 sq.ft. (TCAD)  home has 2 living areas, 3 bdrm and 2 baths.  Located in a cul-de-sac and the greenbelt behind your home, and kayaking along the Colorado River -- living here feels a bit like being in the big country.  Moderately priced, this home will sell quickly!!",30.2131176,-97.63728333,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2009,186500,1,2/1/2018,2,2018,Agent Provided,6,0,3,1,0,0,0,0,0,7797,1420,1,0,1,1,3.3,3,1457,13,2,3,1,89548844_7c09c2874d6229ab2a66778ef49e39a5-p_f.jpg
125901465,austin,804 Hatton Hill Ct,78725,"Check out this recently remodeled home in east Austin. Fresh paint in January 2020, and updated flooring in February 2020. This is a lovely 3 bed, 2 bath home that has easy access to Toll 130, Toll 290, Hwy 71, and the airport. Large partially covered concrete patio in the backyard. Water Softener, added concrete sidewalk to rear of house and extended back patio, epoxy floor in garage. Xeriscaping in the front yard. Minimal yard upkeep. Check it out, this house won't last!",30.23823547,-97.58043671,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,219000,1,4/3/2020,4,2020,Agent Provided,28,0,5,2,1,1,0,0,0,4617,1267,1,0,1,1,1.9,3,1457,13,2,3,1,125901465_d02a94df74ea55600d0eaa1a0b357fc3-p_f.jpg
63228462,austin,3100 Caleb Dr,78725,"Great starter home on a corner lot. This home has 3 beds, 2 baths and a spacious storage shed in the back.  Great location, about 12 miles to downtown Austin.",30.22929382,-97.59007263,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,179900,1,3/22/2018,3,2018,Agent Provided,25,0,0,1,0,0,0,0,0,5924,1194,1,0,1,1,1.833333333,3,1457,13,2,3,1,63228462_cb341a255f875034524d1f4891127c77-p_f.jpg
96639474,austin,13500 Hymeadow Cir,78729,"Location, location, location w/ easy access to 183 & 45 toll! Close to a numerous  restaurants, shopping and Lakeline Mall. Enjoy bright and airy, 1-story home. This Energy Star Rated homes, features open floor plan, high ceilings, and sparkling wood flooring. Kitchen boasts large center island, perfect for entertaining, opens to living space. 3 large bedrooms, including a garden tub in master suite. Custom back door leads to backyard with covered patio, trees along fence line for privacy. In RRISD.",30.46325684,-97.78580475,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,405000,1,2/18/2020,2,2020,Agent Provided,28,0,3,2,2,1,0,1,0,5619,2142,1,0,1,1,2.3,6,1228,14,2,3,1,96639474_cd2c016209f6d3cae48b6b6c34ec7887-p_f.jpg
80094409,austin,14007 Panorama Dr,78732,"NEW TO MARKET ; Updated one of a kind estate 20 minutes from downtown Austin. Very private with 8 to 10-foot privacy/security walls. Over 1.5 acres of beautifully manicured grounds with one of the most spectacular lake views. One of the highest elevated panoramic viewpoints in the city. 2275 sq. ft. covered terrace, wine cellar, elevator, in-laws quarters. Truly one of a kind setting not found elsewhere. View and experience the Lifestyle. 2019-09-10",30.41860008,-97.89057159,1.98,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,5,2006,2950000,4,10/17/2019,10,2019,Agent Provided,40,0,4,4,0,0,0,0,0,68389.2,9591,1,0,1,1,3.533333333,7,1277,16,7,5,2,80094409_18d24472ab3cd2cf322d28f398d940b9-p_f.jpg
64431038,austin,10207 Fm 1625,78747,"23 acres in Southeast Austin. Main house has 3 bedrooms and 2.5 baths. The workshop garage has an apartment or home office with living room, bedroom, and full bath. The garage has an additional washer and dryer hookup. The property has game and goat fencing throughout. There are also 2 separate water lines on the property from the street. As well as additional possible build sites. Lots of potential for residential and commercial purposes. Backs to Quest ATX which provides a nice lake view from the home.",30.11583138,-97.71607208,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1993,565000,1,8/1/2019,8,2019,Agent Provided,25,0,2,1,3,2,0,0,0,1001880,2169,1,0,1,1,4.633333333,3.333333333,1557,14,3,3,2,64431038_99c51aa620f9878b45ee5ba3a3feb7a2-p_f.jpg
89547842,austin,2312 Elara Dr,78725,Adorable single story home in Hornsby Glen.  Charming 2014 built home with 3 bedrooms and 2 bathroom home. It's a PERFECT PLACE to call home.,30.21501923,-97.63804626,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,194098,1,3/6/2019,3,2019,Agent Provided,9,0,5,1,0,0,0,0,0,5445,1296,1,0,1,1,3.333333333,3,1457,13,2,3,1,89547842_b6b804760701b8719f049c4d6f544971-p_f.jpg
251030464,austin,5708 Roderick Dr,78724,"Highly upgraded ""Move in Ready"" DR Horton home completed in 2018 on quite street in highly desirable East Austin neighborhood. Featuring high ceilings, luxurious main level master, game room, cookÃ¢s delight gourmet island kitchen. Better than new w/full sod, upgraded fixtures, sprinkler system. Amazing location. Walk to outstanding elementary.12 miles to UT/Downtown.USDA financing available. Easy access to Toll 130, HWY 290. 8 miles to airport. All that plus nearby park, lake, fishing & trails. Low Taxes!",30.25937271,-97.58674622,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2018,255700,2,4/5/2019,4,2019,Broker Provided,22,0,3,2,0,0,0,0,0,6098,2570,1,0,1,1,2.2,2.666666667,1478,13,3,4,2,251030464_c0a5e963f806014e275b749adc5a45ad-p_f.jpg
29376491,austin,10701 Beckwood Dr,78726,"10701 Beckwood Dr, Austin, TX 78726 is a single family home that contains 3,140 sq ft and was built in 1989. It contains 5 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $567,474. The Rent Zestimate for this home is $2,695/mo. ",30.44238663,-97.82499695,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1989,495000,1,6/7/2019,6,2019,Broker Provided,1,0,3,1,0,0,0,0,0,9147,3140,1,0,1,1,1.233333333,8,1275,15,3,5,2,29376491_0d3f82df2d803552caa7d32f0382da76-p_f.jpg
241932962,austin,5504 Loma Alta Dr,78744,"Trendy newer built home in a great community neigborhood.  Popular 2-story floorplan with master down featuring HUGE walk-in closet.  Open gourmet kitchen for the family chef.  3 bedrooms up with bonus area ideal for game room, 2nd living area, or exercise space.  No carpet on main level!  Imagine sipping your favorite beverage while grilling up delicious food, soaking in private garden view on covered back patio.  Close proximity to the airport, downtown, McKinney Falls & more.  Hurry, priced to sell!",30.1761322,-97.69773102,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2016,325000,4,8/18/2020,8,2020,Broker Provided,67,0,4,2,1,1,0,1,0,6141,2068,1,0,1,1,2.9,3.666666667,1532,12,3,4,2,241932962_d3185ef7e2fd52aa89a4c34687a1dc7e-p_f.jpg
64729016,austin,10044 Vallejo Plains Ln #4,78719,"Country living with easy access to Austin!  This unique property with 1.47 acres of level land, beautiful covered patios, and comfortable breezeway, is a rare find with no HOA and very few restrictions. The home is 2700+ square feet per tax record, with 3 bedrooms, 2 full baths, a bonus loft, huge eat-in kitchen and a formal dining with stone fireplace.  Huge laundry/workroom just off kitchen. 14 Seer HVAC system, and metal roof. Minutes to  ABIA, Tesla land,  SH-130/SH-45, 15 mi to downtown Austin.",30.10301971,-97.69129944,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1982,250000,1,8/13/2020,8,2020,Agent Provided,31,0,3,2,2,0,0,0,0,64468.8,2736,1,0,1,1,4.833333333,3.333333333,1557,14,2,4,1,64729016_4959764cf0cce27d3a1c6ad9bc31ec0a-p_f.jpg
70355962,austin,15101 Nordyke Ln,78725,"*TEXT AGENT FOR APPOINTMENT* *No showings after 6pm* Sellers need 2 hour notice. Perfect family home priced to sell! *OFFERS DEADLINE FRIDAY, MARCH 13 at 2PM!* Open floor plan, separate bedrooms, concrete floors through out, 2 closets in master, etc. Friendly neighborhood! Nearby attractions includes the Colorado River, East Metropolitan Park, Dry Creek Tree Farm, Barking Springs Dog Ranch, McKinney, etc. Not to mention 12 minutes from Downtown Austin! Easy access to major freeways! Low taxes!",30.23895073,-97.5803299,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2006,198500,4,4/13/2020,4,2020,Agent Provided,27,0,5,2,1,1,0,0,0,5749,1807,1,0,1,1,1.866666667,3,1457,13,2,4,1,70355962_e27d5d4ed70a50b13eae203d2fc90546-p_f.jpg
29376490,austin,10615 Beckwood Dr,78726,"Affordable home in highly desired Canyon Creek waiting for your updates! Located in the original section with large trees, big lots and just a block away from the beautiful neighborhood pool, playground, tennis courts & the exemplary Canyon Creek Elementary school! Feeds to the nationally recognized Westwood high school! This home features 2956 sq feet and 5 bedrooms with an open kitchen/living area and fireplace. Tons of natural light fill this home. Roof only 8 years old, HVAC's are 5 and 8 years old.",30.44222832,-97.82511139,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1990,485000,1,10/30/2020,10,2020,Agent Provided,60,0,5,2,1,1,0,0,0,8624,2956,1,0,1,1,1.233333333,8,1275,15,3,5,1,29376490_6cc91f2ddfc3cd71e81a079fe62c4f97-p_f.jpg
29366907,austin,14515 Ridgetop Ter,78732,"PRICE	MLS #
Call for Price	â€”
SQ FOOTAGE	ACRES
8,800	.573
BEDROOMS	BATHS
5	8
This stunning modern estate, known as â€œAcqua Villaâ€, resides on the shores of Lake Travis, off the deepest portion of the lake. Private and gated, the property features a tri-level 8,800 sq ft estate, including separate guest house, adjustable boat dock, 6-car garage, and infinity edge pool with dual hot tubs. Take in phenomenal panoramic views up and down the lake from the pool and sprawling travertine sun deck.
Designed by award-winning architect Winn Wittman, Acqua Villa is a visually sweeping tour-de-force of luxury, green technology, and modern aesthetics, while being featured on the Discovery Channel and in design magazines such as Objekt. The home merges naturally with the beauty of Lake Travis, with floor-to-ceiling windows lining the home providing natural light and opening up to the lake. As one approaches the home, the driveway becomes a breeze-way, framing a spectacular vista of Lake Travis.

Through stainless entry doors, one comes to a large living area with soaring ceilings crowned with Zeppelin chandeliers. Fiber optic lighting installations and mechanical sun shades are controlled by the touch of an iPad. A gourmet kitchen with caesarstone worktops and floors, stainless appliances, and bar, open up to the living area. Upstairs, the spacious master suite features walk-in closet, balcony overlooking water, and master bath with oversized jetted tub, steam shower, and dual vanities. All three levels of the villa are also accessible by elevator.

Acqua Villa is also engineered for entertaining, relaxing, and ultimate recreation. The lake is just out the back door, with adjustable boat dock and slip capable of accommodating 42' boat. Two jet-ski ramps and further deck space allow for further access of the lake. The sprawling sun deck and infinity edge pool are also complimented by pool house with kitchenette and cryotherapy spa. The pool itself is flanked by small manicured lawns fenced off by glass, unencumbering the lake views. Separate guest quarters offer full bath, along with kitchenette. Among the 5 living areas in the home is a state-of-the-art theater room.

Private and secure, Acqua Villa has 10 iPad-controlled surveillance cameras, and secured, gated entry. Just 25 minutes to Downtown Austin, and within minutes of Lake Travis area shopping and The Oasis. This is a luxurious waterfront masterpiece with a contemporary flair, and an organic convergence of nature and architecture.",30.41809464,-97.90081787,1.98,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,6,1996,5495000,5,10/28/2020,10,2020,Agent Provided,43,0,2,2,0,0,0,0,0,24829.2,8800,1,0,1,1,4.166666667,7,1277,16,8,5,3,29366907_633eb2a3838f13b8d477328e545d3958-p_f.jpg
